street_id,name,city_id
496,"Маршала Борзова ул.",0
497,"Маршала Василевского пл.",0
498,"Маршала Новикова ул.",0
499,"Матросская ул.",0
501,"Машиностроительная ул.",0
502,"Маяковского ул.",0
503,"Мебельная ул.",0
504,"Менделеева ул.",0
505,"Менжинского ул.",0
506,"Механическая ул.",0
508,"Мечникова ул.",0
509,"Миклухо-Маклая ул.",0
510,"Минина и Пожарского пер.",0
511,"Минина и Пожарского ул.",0
512,"Минометная ул.",0
513,"Минская ул.",0
514,"Минусинская ул.",0
515,"Мира пр.-т",0
516,"Мира ул.",0
518,"Мичурина ул.",0
519,"Младшего лейтенанта Родителева ул.",0
520,"Младшего лейтенанта Ротко ул.",0
521,"Млечная ул.",0
522,"Многопр.удный пер.",0
523,"Можайская ул.",0
524,"Можайский пер.",0
525,"Мозаичная ул.",0
526,"Молдавская ул.",0
527,"Молодежная ул.",0
528,"Молодой гвардии ул.",0
529,"Молочинского ул.",0
530,"Монетная ул.",0
531,"Мореходная ул.",0
532,"Мореходный пер.",0
533,"Морская ул.",0
534,"Москвина ул.",0
535,"Московский пр.-т",0
536,"Мостовая ул.",0
537,"Моховая ул.",0
538,"Музыкальная ул.",0
539,"Мукомольная ул.",0
1535,"Сельская ул.",270
1541,"Тельмана ул.",17
1542,"Октябрьская ул.",13
1543,"Центральная ул.",21
1546,"Калинина ул.",3
1550,"Морской Торговый Порт",0
1552,"Харьковская ул.",3
1553,"Заводская ул.",22
1554,"Октябрьская ул.",14
1591,"Смоленская ул.",2
1559,"22-Января ул.",14
1560,"Калининградская ул.",251
1562,"Серебровская ул.",9
1565,"Балтийская ул.",235
1566,"Заводской пер.",2
1567,"Заречная ул.",114
1572,"Лесная ул.",129
1573,"Цветочный пер.",14
1574,"Юбилейная ул.",38
1575,"Пионерская ул.",75
1582,"Колхозная ул.",15
1600,"Лермонтова ул.",14
1601,"Садовая ул.",171
1602,"Токарева ул.",13
1603,"Вокзальная ул.",13
1604,"Толстого ул.",2
1605,"Строителей ул.",15
1607,"Центральная ул.",23
1608,"А. Серебровской ул.",2
1609,"Рабочий пер.",23
1610,"Некрасова ул.",17
1611,"Калинина ул.",18
1612,"Комсомольская ул.",2
1615,"Победы ул.",14
1616,"Чапаева ул.",222
1617,"Зеленая ул.",13
1618,"Донская ул.",12
1620,"пр.иозерная ул.",59
1621,"Победы ул.",7
1623,"Зеленая ул.",7
1624,"Вокзальная ул.",7
1625,"Победы ул.",204
1626,"Школьная ул.",19
1627,"Ленинградская ул.",9
1628,"Сосновый пер.",3
1629,"Садовый пер.",32
1630,"Вокзальная ул.",15
1631,"Вокзальная пл.",2
1632,"Заводская ул.",23
1633,"Московская ул.",14
1636,"Фурманова ул.",2
1637,"Московская ул.",2
1638,"Пушкина ул.",9
1639,"Синявина ул.",9
1640,"С. Казака ул.",138
1641,"Зеленая ул.",109
1642,"Фонтанная ул.",172
1643,"Багратиона ул.",6
1644,"Сапер.ная ул.",6
1645,"Почтовая ул.",197
1646,"Молодежная ул.",6
1648,"Вокзальная ул.",1
1649,"Полевая ул.",1
1650,"Иркутско-Пинской дивизии ул.",58
1651,"Совхозная ул.",286
1652,"Школьная ул.",60
1653,"пр.олетарская ул.",68
1654,"Центральная ул.",287
1655,"З. Космодемьянской ул.",2
1656,"Дружбы ул.",2
1657,"К. Либкнехта ул.",2
1658,"пер.вомайская ул.",19
1659,"Романова ул.",9
1660,"Парковая ул.",3
1662,"Светлый пер.",22
1663,"Л. Толстого ул.",14
1664,"Западная ул.",38
1665,"Флотская ул.",9
1666,"Рабочая ул.",22
1667,"Центральная ул.",86
1669,"Садовая ул.",180
1670,"Лесопарковая ул.",149
1671,"Советская ул.",42
1672,"Киркинесская ул.",9
1673,"Победы ул.",262
1675,"Центральная ул.",173
1676,"Гвардейская ул.",81
1677,"Центральная ул.",87
1679,"Калининградская ул.",66
1680,"Почтовая ул.",226
1681,"Центральная ул.",176
1682,"Центральная ул.",178
1683,"Молодежная ул.",243
1684,"Полесская ул.",288
1685,"Гвардейская ул.",267
1686,"Центральная ул.",289
1687,"Гвардейская ул.",290
1689,"Центральная ул.",251
1690,"Школьная ул.",200
1691,"Почтовая ул.",222
1692,"наб.ережная ул.",292
1693,"Центральная ул.",196
1694,"Дружбы ул.",121
1695,"Калининградская ул.",150
1696,"Центральная ул.",293
1697,"Центральная ул.",257
1698,"Сосновая ул.",294
1699,"Центральная ул.",295
1701,"Центральная ул.",259
1702,"Полевая ул.",2
1703,"Жилинская ул.",297
1704,"Советская ул.",76
1705,"Центральная ул.",50
1706,"Школьная ул.",185
1707,"Черняховского ул.",298
1708,"Центральная ул.",299
1709,"Центральная ул.",20
1710,"Гусева ул.",300
1711,"Советская ул.",147
1712,"Почтовая ул.",301
1767,"Северный мол",9
1714,"Садовая ул.",207
1715,"Чкалова ул.",14
1716,"Красноармейская ул.",14
1717,"Школьная ул.",193
1718,"Октябрьская ул.",70
1719,"Калининградская ул.",264
1720,"Калининградская ул.",302
1721,"Центральная ул.",191
1722,"Московская ул.",303
1723,"Советская ул.",304
1724,"Почтовая ул.",83
1725,"Инкубаторная ул.",305
1726,"Черняховского ул.",82
1727,"Почтовая ул.",306
1729,"Гурьевская ул.",106
1730,"Центральная ул.",307
1731,"А. Суворова ул.",110
1732,"Почтовый пер.",308
1733,"Центральная ул.",157
1734,"Центральная ул.",309
1735,"Центральная ул.",310
1736,"Садовая ул.",311
1737,"наб.ережная ул.",2
1738,"Портовая ул.",12
1739,"Портовая ул.",3
1740,"Базарная ул.",2
1741,"Заводская ул.",109
1742,"Клиническая ул.",21
1743,"Рабочий пер.",22
1745,"Тольятти ул.",14
1751,"пер.вая Северная ул.",23
1753,"Головко ул.",9
1761,"Жуковского ул.",2
1762,"Госпитальный пер.",9
1763,"наб.ережная ул.",97
1765,"Московская ул.",9
1766,"М. Расковой",7
1768,"Советская ул.",9
1769,"Зеленая ул.",200
1770,"Балтийский пр.-т",321
1771,"Дачная ул.",9
1772,"пр.иморское ш",9
1773,"Новая ул.",175
1775,"Кутаисский пер.",0
1776,"Гоголя ул.",13
1777,"Лесная ул.",151
1778,"Заречный пр.",13
1779,"Хуторская ул.",13
1780,"Артиллерийская ул.",321
1781,"Яблоневая ул.",13
1782,"Кирпичная ул.",21
1785,"Школьная ул.",6
1786,"9 Мая ул.",23
1787,"Некрасова ул.",9
1788,"Берлинская ул.",129
1789,"Шоссейная ул.",324
1790,"Гурьевское ш",38
1791,"Московский пер.",7
1794,"Комсомольская ул.",20
1795,"Герцена ул.",7
1796,"28-й Армии ул.",16
1798,"Коопер.ативная ул.",24
1799,"Калининградская ул.",87
1800,"Лесная ул.",327
1801,"Центральная ул.",74
1802,"Ю. Гагарина ул.",12
1803,"Датский пр.",59
1805,"Калининградское ш",249
1806,"Красная ул.",125
1807,"Бровцева ул.",7
1808,"Ткаченко ул.",7
1809,"пр.омышленная ул.",206
1810,"Садовая ул.",13
1811,"Банковский пер.",20
1813,"Почтовая ул.",330
1814,"Березовая ул.",88
1815,"Березовая аллея ул.",81
1816,"Новоселовская ул.",262
1820,"Кутузова ул.",2
1821,"Фрунзе ул.",25
1822,"Театральная ул.",264
1823,"Советская ул.",333
1824,"Рензаева ул.",12
1825,"Ю. Гагарина ул.",9
1826,"Молодежная ул.",216
1827,"Советская ул.",12
1829,"Ленина пр.-т",6
1831,"Кометная ул.",0
1832,"Краснокаменный пер.",0
1834,"Майская ул.",0
1835,"Майский пер.",0
1857,"Арсенальный пер.",0
1840,"Беланова пер.",0
1841,"Сержанта Колоскова пер.",0
1845,"Старопр.удная ул.",0
1846,"Генерала Белобородова ул.",0
1850,"Энгельса пер.",0
1851,"Ю. Маточкина ул.",0
1852,"Цветочная ул.",0
1854,"Яхромская ул.",0
1855,"8 Марта ул. ",0
1856,"А. Бровковича ул.",0
1858,"Балашовская ул.",0
1859,"В. Денисова ул.",0
1860,"Генеральская ул.",0
1862,"Е. Колесникова ул.",0
1864,"Пионерский пер.",0
1865,"Суздальская ул.",0
1866,"Юбилейная ул.",0
1868,"Калининградское ш",89
1869,"Строительная ул.",85
1870,"Загородная ул.",8
1872,"Янтарная ул.",8
1873,"Чайковского ул.",1
1874,"Светлая ул.",318
1875,"Молодежная ул.",142
2081,"Центральная ул.",365
1877,"Маяковского ул.",2
1878,"Маяковского ул.",19
1879,"Горького ул.",2
2192,"Портовая ул.",22
1563,"Спортивный пер.",46
2082,"Тихая ул.",366
1569,"Парковый пер.",0
1991,"Советская ул.",143
1571,"А. Суворова ул.",3
1987,"Мира ул.",143
1577,"Мусоргского ул.",0
1593,"К. Либкнехта ул.",38
1614,"Балтийское ш",3
1754,"Красноармейская ул.",17
1755,"Луговой пер.",22
1756,"Ватутина ул.",18
1817,"Полевая ул.",130
1818,"Центральная ул.",331
1819,"Школьная ул.",332
1880,"Горького ул.",211
1881,"Михайлицина ул.",5
2083,"Б. Окружная ул.",0
1883,"Энергетиков ул.",0
1884,"Любимая ул.",334
2086,"Трудовая ул.",2
1886,"Дубовая аллея ул.",283
1887,"Гоголя ул.",14
1888,"Калининградская ул.",2
2087,"Калинина ул.",17
1890,"Заливная ул.",42
1891,"Менделеева ул.",6
1892,"Токарева ул.",25
1893,"Калининградский пр.-т",25
1894,"пр.авобережная ул.",101
1895,"Салтыкова-Щедрина ул.",2
1896,"Достоевского ул.",6
1897,"Утегенова ул.",6
1898,"Красина ул.",1
1899,"Пограничная ул.",22
1900,"Калининградская ул.",337
1901,"Гвардейский б-р",9
1902,"Нижнее ш",9
1903,"Тополиная аллея",305
1904,"Заводская ул.",13
1905,"Калининградское ш",156
2089,"Железнодорожная ул.",22
1907,"Охотничья ул.",163
1908,"Шоссейная ул.",79
1909,"Школьная ул.",246
1910,"Нестерова ул.",79
1911,"Центральная ул.",294
1912,"пр.игородная ул.",340
1913,"Молодежная ул.",214
1914,"Школьная ул.",295
1915,"Новая ул.",297
1916,"Центральная ул.",209
1917,"Комсомольская ул.",209
1918,"Катаева ул.",341
1919,"Подгорная ул.",1
1920,"Чапаева ул.",1
1921,"Калинина ул.",344
1922,"Заводская ул.",1
1923,"Больничный пер.",177
1924,"Комсомольская ул.",14
1925,"Железнодорожная ул.",346
1926,"А. Матросова ул.",2
1927,"Лопатина ул.",42
1928,"Пионерская ул.",7
1929,"Барклая де Толли ул.",14
1940,"Линейная ул.",18
1931,"Красная ул.",204
1943,"Интернациональная ул.",2
1933,"Марченко ул.",23
1934,"Некрасова ул.",2
1996,"Специалистов ул.",165
2095,"Коммунальная ул.",21
2001,"Луговая ул.",50
2098,"Новостроевская ул.",149
1977,"Каштановая ул.",5
2099,"Братская ул.",373
1947,"Птицеводческая ул.",0
1948,"Смоленская ул.",14
1949,"Ленинградская ул.",2
1950,"Центральный пер.",178
1951,"Школьная ул.",222
1952,"Комсомольская ул.",3
1953,"Центральная ул.",156
1954,"Центральная ул.",111
1995,"Сиреневая ул.",184
1998,"Почтовая ул.",195
1963,"Красноармейская ул.",68
1968,"Титова ул.",2
1962,"Октябрьская ул.",23
2100,"Букетная ул.",374
1970,"Мукомольная ул.",6
1971,"Пионерская ул.",9
1978,"Пограничная ул.",5
1974,"Октябрьская ул.",5
1979,"Водопр.оводная ул.",14
1980,"Школьный пер.",163
1981,"Лермонтовский пр.-т",12
1982,"Речная ул.",23
1983,"Сортировочная ул.",0
1984,"Советская ул.",195
2000,"Специалистов ул.",195
2010,"Школьная ул.",76
2003,"Центральная ул.",185
2005,"Заречная ул.",195
2007,"Школьная ул.",187
2009,"Школьная ул.",165
2011,"Рыбацкая ул.",168
2101,"Литейная ул.",17
2013,"Центральная ул.",350
2014,"Новая ул.",40
2015,"Яблочная ул.",351
2016,"Центральная ул.",126
2019,"Кольцевая ул.",298
2022,"Победы ул.",353
2021,"Строительная ул.",352
2025,"Звероводов ул.",354
2024,"наб.ережная ул.",184
2026,"Коопер.ативная ул.",195
2035,"Сосновая ул.",19
2028,"Молодежная ул.",143
2030,"Офицерский пер.",15
2032,"Гарнизонная ул.",3
2034,"Центральная ул.",358
2038,"Степная ул.",239
2037,"Новая ул.",8
2039,"Центральная ул.",152
2040,"Калининградская ул.",312
2041,"Молодежная ул.",361
2042,"Мечникова ул.",9
2043,"Советская ул.",10
2044,"Южная ул.",12
2045,"Ангарская ул.",221
2104,"Школьная ул.",251
2047,"Флотская ул.",321
2048,"Майский пер.",13
2049,"Садовая ул.",344
1525,"Дачная ул.",159
1526,"Пушкинская ул.",235
1527,"Октябрьская ул.",172
1528,"Садовая ул.",172
1529,"2-ой Газетный пер.",172
1530,"Победы ул.",172
2105,"Садовая ул.",146
2108,"Березовая ул.",376
1589,"Калининградская ул.",281
1606,"Озерная ул.",159
1613,"Морская ул.",13
1634,"Тухачевского ул.",14
1635,"Больничная ул.",21
1750,"Н. Карамзина ул.",0
1757,"Артемовская ул.",38
1758,"Железнодорожная ул.",159
1759,"Гвардейская ул.",24
1760,"Победы ул.",56
1783,"пр.игородная ул.",14
1784,"Больничная ул.",204
2124,"Инкубаторная ул.",14
1579,"Балебина ул.",159
1580,"Победы ул.",21
2125,"Центральная ул.",387
1599,"Багратионовская ул.",279
1597,"Ишимская ул.",21
1748,"Мира ул.",42
1749,"Центральная ул.",318
1871,"Гранитная ул.",8
1532,"Красная ул.",8
2126,"Центральная ул.",155
2127,"Центральная ул.",388
2128,"Специалистов ул.",389
2129,"Дружбы ул.",390
1587,"Железнодорожный пер.",13
1588,"В. Бусловского ул.",0
1486,"Гурьевская ул.",235
1491,"Школьная ул.",18
1497,"Красноармейская ул.",6
1499,"Ю. Смирнова ул.",6
1500,"Павлова пер.",6
2130,"Шоссейная ул.",391
1519,"Зеленая ул.",8
1520,"Калининградская ул.",3
1521,"Школьная ул.",1
1522,"Калининградская ул.",38
1523,"Баумана ул.",2
1487,"Комсомольская ул.",16
1492,"Гоголя ул.",9
1493,"Кочешкова ул.",9
1494,"Молодежная ул.",3
1495,"Восточная ул.",3
1496,"Лесная ул.",159
1498,"Спортивная ул.",15
1501,"Октябрьская ул.",7
1502,"Безымянный пер.",7
1503,"Чапаева ул.",2
1504,"Школьная ул.",2
1505,"Кировоградская ул.",2
1506,"К. Маркса ул.",2
1507,"Тимирязева ул.",2
1508,"Талаха ул.",2
1509,"Бурова ул.",2
1510,"Липовая ул.",2
1511,"Курчатова ул.",14
2131,"Саратовская ул.",7
1513,"Ленинградская ул.",14
1515,"Заводская ул.",3
1516,"Дружбы ул.",3
1518,"Фатыха Карима ул.",21
2132,"Калининградское ш",374
1488,"Черняховского ул.",1
1489,"Октябрьская ул.",1
1490,"Артиллерийская ул.",18
1475,"Московская ул.",13
1476,"Гофмана пер.",13
1477,"Нахимова ул.",25
1478,"Некрасова ул.",13
2133,"Балтийская ул.",392
1481,"Динамо ул.",13
1482,"Комсомольская ул.",180
1483,"Горького ул. ",13
1484,"Сибирский пер.",25
1547,"Совхозная ул.",104
1548,"Л. Толстого ул.",6
1549,"Заводская ул.",146
1744,"Каретная ул.",14
2135,"Центральная ул.",200
1537,"Красноармейская ул.",3
1538,"Мамоновское ш",21
1539,"пр.иморский пер.",12
1540,"Центральная пл.",13
1544,"Победы пер.",14
1545,"Калининградское ш",21
1942,"Ялтинская ул.",211
2193,"Парковая ул.",17
2137,"Школьная ул.",394
2139,"Центральная ул.",395
2140,"Юбилейная ул.",171
2145,"Багратиона ул.",16
2147,"Советская ул.",32
2148,"Шаманова ул.",13
2149,"Бетховена ул.",2
2154,"Гарнизонная ул.",404
2156,"Чекистов ул.",109
2168,"Героев пл.",56
2169,"Юности ул.",56
2170,"Мира ул.",56
2173,"Советская ул.",301
2194,"Маяковского ул.",13
2196,"Свободы ул.",266
2065,"Державина пер.",0
2066,"Дружный пер.",0
2067,"Р. Люксембург пер.",0
2092,"Новая ул.",371
2090,"Мостовая ул.",9
2157,"Школьная ул.",136
2085,"В. Терешковой ул.",367
2088,"Жилинское ш",2
2091,"Новая ул.",369
2050,"Садовая ул.",281
2069,"Камышовая ул.",0
2062,"Болотный пер.",0
2060,"Индустриальная ул.",364
2070,"Костромская ул.",0
2103,"Комсомольская ул.",375
2072,"Липовая аллея ул.",0
2075,"Р. Зорге ул.",0
2074,"М.А. Бул.атова ул.",0
2078,"Украинская ул.",0
2077,"Рябиновая ул.",0
2079,"Молодежный пер.",139
2080,"Советская ул.",139
2102,"Кузнецкая ул.",52
2112,"Центральный пер.",114
2113,"Калининградская ул.",344
2160,"Школьная ул.",52
2161,"Коммунальная ул.",79
2162,"Полевая ул.",150
2163,"Школьная ул.",85
2164,"Южная ул.",41
2165,"Гусева ул.",41
2175,"Кул.ешова ул.",347
2178,"Школьная ул.",89
2177,"Школьная ул.",137
2181,"Центральная ул.",216
2180,"Школьная ул.",216
2182,"Луговая ул.",262
2183,"Калининградская ул.",307
2184,"Школьная ул.",306
2185,"Центральная ул.",306
2188,"Янтарный пер.",2
2187,"Станционная ул.",6
2190,"Заводская ул.",24
2093,"Елистратова ул.",172
2110,"Шоссейная ул.",5
2111,"Свободы ул.",2
2114,"Центральная ул.",383
2115,"Совхозная ул.",165
2116,"Советская ул.",41
2117,"Победы ул.",384
2118,"Калининградская ул.",35
2119,"Центральная ул.",385
2120,"Центральная ул.",386
2121,"Школьная ул.",365
2122,"Гвардейская ул.",377
2123,"Советская ул.",378
2141,"Гвардейская ул.",152
2146,"Загородная ул.",18
2150,"Мелиоративная ул.",6
2151,"Ю. Гагарина ул.",1
2152,"Степная ул.",12
2153,"Парковая ул.",403
2155,"пр.охладная ул.",8
2084,"Садовая ул.",19
2094,"Горького ул.",23
2109,"Вокзальная ул.",22
2142,"Пушкина ул.",13
2143,"Молодежная ул.",397
2144,"Садовая ул.",385
2195,"Транспортный тупик",0
2191,"Школьная ул.",117